Price,Open,High,Low,Vol,Change%,Date
0.01773972278726524,0.017675567803858233,0.017650072183672483,0.017563169984686072,0.03758588171898154,0.5483342435827416,2003-06-16
0.01967926581200627,0.01853083721372234,0.01941973641317002,0.01875957120980093,0.058589396592899225,0.5723648279628617,2003-06-17
0.016840910166043832,0.020431435902309253,0.019047175522749482,0.017802450229709055,0.04483607460840386,0.41998907700709986,2003-06-18
0.018733147263352123,0.017818112705502237,0.01844176407581613,0.017084609494640135,0.04498303797778404,0.5712725286728563,2003-06-19
0.016320544964284034,0.019481136558015782,0.018162343408000742,0.017228177641653908,0.02956413114031328,0.43309666848716544,2003-06-20
0.014759449359004695,0.0175330229022142,0.015973548176780122,0.014931087289433403,0.05171885907437571,0.45931185144729647,2003-06-23
0.011589952221013305,0.015489879311983284,0.014623014949005697,0.012681852986217462,0.07169363036263211,0.40633533588203163,2003-06-24
0.012961824116561826,0.012401406443029561,0.012247939272574865,0.012968989280245008,0.03644691560628514,0.5559803386127798,2003-06-25
0.01040730403519563,0.013161645918464332,0.011502817491733791,0.011341883614088832,0.04102727395196747,0.42599672310212994,2003-06-26
0.011022281091820824,0.011023472393804051,0.010850835933497865,0.01124617151607965,0.030580627778526204,0.5308574549426542,2003-06-27
0.011400728511282487,0.011736196902024154,0.011223396823918402,0.01182044410413477,0.028792573451067324,0.5226652102676133,2003-06-30
0.013955248592648656,0.012163831606956194,0.013877893168164651,0.01258614088820828,0.04742018052000539,0.5953031130529765,2003-07-01
0.013907942665215972,0.014539579967689814,0.013645042611651836,0.014596094946401239,0.029919292616315384,0.5084653194975423,2003-07-02
0.013766024882917838,0.014634609902119178,0.013225911609928725,0.014117534456355302,0.0240897456309015,0.5051884216275259,2003-07-03
0.012394152987369317,0.013304190820108336,0.013319051832533874,0.013399693721286382,0.027457656179197334,0.46477334789732383,2003-07-07
0.010501915890061025,0.012971586049605632,0.011549387603036365,0.010911179173047486,0.04089255753003564,0.44729655925723644,2003-07-08
0.010265386252897496,0.011213532262662723,0.010385134820472208,0.011341883614088832,0.03598153160324789,0.5019115237575095,2003-07-09
0.010596527744926476,0.011213532262662723,0.010245424486564514,0.010671898928024531,0.04740793357255704,0.5210267613326051,2003-07-10
0.010833057382090006,0.010215717951154613,0.010105714152656792,0.010767611026033713,0.02989479872141869,0.5182960131075914,2003-07-11
0.012110317422773104,0.011593652000380122,0.011269966935220949,0.011629019908116406,0.026980025228711745,0.5527034407427635,2003-07-14
0.009461185486541485,0.012686496246317597,0.011828808270851754,0.010145482388973975,0.026098245012430653,0.42217367558711083,2003-07-15
0.009934244760868544,0.01026323291836928,0.009546872817026014,0.009954058192955612,0.03133993852032381,0.5259421081376296,2003-07-16
0.010454609962628342,0.010738382590516016,0.010012573930051671,0.010049770290964793,0.037843067615396866,0.5275805570726378,2003-07-17
0.011873787785609546,0.010785897557730684,0.011083686490010708,0.011054747320061259,0.04203152364273205,0.557618787547788,2003-07-18
0.013624107100619731,0.01244892141024423,0.01317934149862618,0.012921133231240445,0.045191236084405964,0.5685417804478426,2003-07-21
0.013482189318321597,0.014492065000475174,0.013505332277744142,0.014261102603369075,0.04113749647900261,0.5051884216275259,2003-07-22
0.017408581295236314,0.014064430295543079,0.016299538955898085,0.014596094946401239,0.07344494384774596,0.6395412342981976,2003-07-23
0.018969676900515653,0.018008172574360937,0.018581474409723825,0.01732388973966309,0.08113602684530881,0.5603495357728017,2003-07-24
0.019206206537679182,0.01952865152523045,0.018860895077539214,0.019046707503828503,0.07748643650570096,0.5177498634625887,2003-07-25
0.02019963101376604,0.019861256295733182,0.020351138639221333,0.019285987748851485,0.07147318530856184,0.5417804478427088,2003-07-28
0.018685841335919384,0.020478950869523893,0.019280026079262297,0.019668836140888213,0.05882208859441784,0.46204259967231015,2003-07-29
0.01698282794834194,0.020051316164591854,0.01844176407581613,0.017611026033690663,0.0731020293191922,0.45548880393227736,2003-07-30
0.015894791617389686,0.0177230827710729,0.016485819401108354,0.016845329249617153,0.050310460117815634,0.47515019115237567,2003-07-31
0.012110317422773104,0.016725268459564763,0.015321566618544197,0.01253828483920369,0.0722692368927045,0.38722009830693604,2003-08-01
0.013576801173186992,0.013256675852893668,0.012946490942113337,0.013495405819295564,0.04984507611477839,0.5587110868377935,2003-08-04
0.013718718955485126,0.014349520098831142,0.013225911609928725,0.014117534456355302,0.0228528039386183,0.515019115237575,2003-08-05
0.014286390084677608,0.014444550033260478,0.014250454058585188,0.01454823889739662,0.04047616131679179,0.5286728563626433,2003-08-06
0.015090590851033647,0.014967214672621881,0.014436734503795456,0.014931087289433403,0.029747835352038506,0.5363189513926815,2003-08-07
0.016888216093476516,0.015822484082485988,0.016299538955898085,0.016079632465543642,0.0452769647165444,0.5685417804478426,2003-08-08
0.01944273617484274,0.0175330229022142,0.018395193964513556,0.01804173047473201,0.034646614331377903,0.5925723648279628,2003-08-11
0.017881640569563373,0.020003801197377158,0.018348623853210982,0.019094563552833094,0.029086500189827686,0.46040415073730195,2003-08-12
0.019631959884573558,0.018625867148151676,0.019559446747077713,0.017898162327718237,0.05051865822443756,0.5663571818678317,2003-08-13
0.021429585127016426,0.020383920935094557,0.020863409863549565,0.02033882082695254,0.05051865822443756,0.5669033315128345,2003-08-14
0.020105019158900617,0.02209445975482277,0.020257998416616213,0.021295941807044416,0.015210708730848836,0.46859639541234294,2003-08-15
0.01783433464213066,0.020859070607241292,0.019000605411446936,0.01875957120980093,0.03132769157287546,0.43801201529219,2003-08-18
0.019300818392544605,0.018625867148151676,0.01853490429842125,0.017946018376722828,0.04181107858866178,0.5570726379027853,2003-08-19
0.021193055489852897,0.019956286230162518,0.020583989195734148,0.02024310872894336,0.04686906788482971,0.5701802293828508,2003-08-20
0.018733147263352123,0.021951914853178767,0.020490848973129028,0.018998851454823884,0.05279659044983038,0.43255051884216267,2003-08-21
0.0199157954491698,0.019481136558015782,0.01923345596795975,0.018903139356814702,0.03970460362754583,0.5477880939377389,2003-08-22
0.019016982827948337,0.02071652570559726,0.01923345596795975,0.020003828483920377,0.02374683110234774,0.48170398689240845,2003-08-25
0.021098443634987474,0.019813741328518486,0.020071717971405945,0.019381699846860667,0.05803828395772354,0.5761878754778809,2003-08-26
0.024551776337575132,0.021666825049890703,0.023937037209518897,0.021343797856049007,0.07906629272653791,0.6187875477880939,2003-08-27
0.02336912815175743,0.02527796255820583,0.02337819587388812,0.024023736600306295,0.04639143693434412,0.47351174221736747,2003-08-28
0.025829036378258202,0.02423263327948305,0.025613561216411285,0.024310872894333868,0.04836319547352823,0.5865647187329327,2003-08-29
0.024646388192440527,0.026608381640216672,0.02626554277464721,0.02569869831546709,0.05377634624569826,0.47405789186237024,2003-09-02
0.02497752968446948,0.02565808229592323,0.024542448656452276,0.024454441041347613,0.04892655505615225,0.5204806116876023,2003-09-03
0.024504470410142393,0.025753112230352565,0.024216457877334313,0.02435872894333843,0.038026771827122094,0.49535772801747674,2003-09-04
0.026727848999479636,0.02527796255820583,0.026498393331160025,0.024933001531393578,0.06114900860960406,0.5789186237028945,2003-09-05
0.02554520081366196,0.027511166017295446,0.025520420993806164,0.026272970903522208,0.03688780571442568,0.47405789186237024,2003-09-08
0.02866739202422064,0.0262282619024993,0.028314627671960135,0.026895099540581946,0.055711363942537326,0.6056799563080283,2003-09-09
0.027863191257864628,0.02955430960752639,0.02803520700414472,0.02861791730474733,0.043709355443155795,0.4860731840524303,2003-09-10
0.027721273475566494,0.028746555164876952,0.02733665533460622,0.026751531393568145,0.053764099298249914,0.5057345712725286,2003-09-11
0.025876342305690914,0.02860401026323292,0.02747636566851394,0.026990811638591128,0.05764638163937639,0.45439650464227194,2003-09-12
0.02526136524906572,0.026513351705787336,0.025147860103385627,0.02569869831546709,0.04030470405251491,0.49153468050245763,2003-09-15
0.02478830597473866,0.025943172099211237,0.02486843943557021,0.02522013782542115,0.04701603125420989,0.49535772801747674,2003-09-16
0.02606556601542176,0.025515537394279197,0.025147860103385627,0.02565084226646247,0.04254589543556269,0.5494265428727471,2003-09-17
0.026254789725152577,0.027083531312363407,0.0265449634424626,0.026990811638591128,0.048706110002081984,0.5161114145275805,2003-09-18
0.02871469795165335,0.026893471443504707,0.028174917338052413,0.026990811638591128,0.05969162186325059,0.5854724194429273,2003-09-19
0.03126921803301955,0.0300294592796731,0.03031714245797046,0.030723583460949472,0.0620675296682302,0.5871108683779355,2003-09-22
0.030654240976394354,0.03197757293547471,0.03022400223536531,0.030867151607963272,0.04766511946897236,0.49208083014746035,2003-09-23
0.03131652396045226,0.03131236339446927,0.03003772179015507,0.031106431852986227,0.043035773333496626,0.5297651556526488,2003-09-24
0.029944652064903737,0.03240520764040675,0.032971638802216735,0.03144142419601839,0.08869239342093983,0.46914254505734565,2003-09-25
0.02819433274989358,0.030837213722322537,0.029572020677129413,0.028857197549770314,0.07011377414179516,0.45767340251228833,2003-09-26
0.028856615733951457,0.028889100066520984,0.028920039118893487,0.028905053598774877,0.056433933841989886,0.5303113052976515,2003-09-29
0.030228487629500006,0.029839399410814427,0.030456852791878153,0.030149310872894353,0.060769353238705255,0.551611141452758,2003-09-30
0.029708122427740208,0.030932243656751873,0.02952545056582684,0.030532159264931108,0.037953290142432,0.49481157837247397,2003-10-01
0.029093145371115015,0.03059963888624917,0.029758301122339653,0.029766462480857597,0.042178487012112235,0.49153468050245763,2003-10-02
0.0226122333128341,0.029649339541955727,0.02933917012061657,0.022588055130168455,0.13696986026232963,0.3151283451665756,2003-10-03
0.024173328918113468,0.02423263327948305,0.023424765985190693,0.02426301684532925,0.0506288807514727,0.5587110868377935,2003-10-06
0.02630209565258529,0.025087902689347158,0.025241000325990748,0.025602986217457907,0.05200053886568773,0.5761878754778809,2003-10-07
0.02545058895879654,0.026940986410719375,0.02538071065989847,0.02656010719754978,0.03398527916916708,0.48388858547241936,2003-10-08
0.022517621457968706,0.026275776869713968,0.025008149769477933,0.023353751914241966,0.07700880555521536,0.41998907700709986,2003-10-09
0.024551776337575132,0.023709968640121648,0.023517906207795813,0.024167304747320068,0.041492657955004716,0.5734571272528672,2003-10-10
0.025308671176498432,0.02546802242706453,0.024123317654729193,0.024071592649310886,0.03981482615458097,0.5335882031676679,2003-10-13
0.02554520081366196,0.02603820203364063,0.02486843943557021,0.025363705972434925,0.043635873758465706,0.5172037138175859,2003-10-14
0.024078717063248045,0.026323291836928636,0.024449308433847128,0.02498085758039817,0.040843569740242246,0.46531949754232654,2003-10-15
0.02412602299068073,0.024992872754917794,0.024030177432124045,0.024598009188361414,0.04955114937601803,0.5117422173675586,2003-10-16
0.02365296371635367,0.02447020811555642,0.022865924649559916,0.0223487748851455,0.05340893782224781,0.49535772801747674,2003-10-17
0.02469369411987321,0.024755297918844427,0.02379732687561123,0.02421516079632466,0.034548638751791115,0.5423265974877116,2003-10-20
0.028288944604758975,0.02542050745984986,0.0272435151120011,0.02565084226646247,0.0673949518082618,0.6209721463681048,2003-10-21
0.03055962912152896,0.02884158509930629,0.029804871233642227,0.02924004594180704,0.06174910903457313,0.5789186237028945,2003-10-22
0.029708122427740208,0.03154993823054261,0.0298514413449448,0.030388591117917307,0.042999032491151584,0.48443473511742213,2003-10-23
0.03169497137991392,0.030409579017390498,0.03213337679877054,0.030867151607963272,0.06677035748839602,0.5696340797378481,2003-10-24
0.031221912105586835,0.03221514777154805,0.030270572346667884,0.031680704441041346,0.030764331990251432,0.49590387766247945,2003-10-27
0.02895122758881688,0.03193005796826001,0.03013086201276019,0.030245022970903535,0.04831420768373483,0.44238121245221185,2003-10-28
0.030654240976394354,0.029744369476385063,0.029898011456247348,0.028952909647779496,0.062202246090162026,0.5614418350628071,2003-10-29
0.029424286863143967,0.03140739332889861,0.031667675685744884,0.030005742725880552,0.06904828971378885,0.47351174221736747,2003-10-30
0.02951889871800939,0.0300294592796731,0.03064313323708842,0.02986217457886678,0.058675125225037664,0.5128345166575641,2003-10-31
0.025970954160556337,0.030362064050175802,0.02873375867368322,0.0271343797856049,0.068631893500545,0.40360458765701795,2003-11-03
0.02734282605610483,0.026940986410719375,0.026731243887672868,0.027469372128637065,0.04776309504855915,0.5521572910977607,2003-11-04
0.028620086096787928,0.028128860591086213,0.02836119778326268,0.028378637059724376,0.04753040304704053,0.5488803932277443,2003-11-05
0.027673967548133782,0.029459279673097027,0.027988636892842172,0.028665773353751922,0.03532019644103707,0.48170398689240845,2003-11-06
0.02895122758881688,0.028318920459944885,0.0279420667815396,0.0271343797856049,0.05895680501634968,0.5488803932277443,2003-11-07
0.03051232319409622,0.029839399410814427,0.029711731011037107,0.030292879019908125,0.044444172290056705,0.5570726379027853,2003-11-10
0.031221912105586835,0.03131236339446927,0.030410282680575607,0.031680704441041346,0.03998628341885785,0.5314036045876569,2003-11-11
0.034438715171010936,0.03197757293547471,0.03399618125087317,0.03254211332312407,0.09656718063022791,0.6056799563080283,2003-11-12
0.034107573678981984,0.0350660458044284,0.034648162809109095,0.035222052067381326,0.08215252348352174,0.5002730748225013,2003-11-13
0.03585789299399217,0.03497101586999904,0.03511386392213475,0.03560490045941808,0.08456517213084638,0.5614418350628071,2003-11-14
0.032783007710866174,0.037394279197947355,0.03534671447864757,0.031680704441041346,0.0955016962022216,0.42108137629710535,2003-11-17
0.03566866928426135,0.03359308182077356,0.034741303031714243,0.03378637059724349,0.08837397278728278,0.5953031130529765,2003-11-18
0.034391409243578225,0.03649149482086858,0.035719275369068104,0.03488705972434916,0.06432096799872632,0.47296559257236476,2003-11-19
0.03382373811438574,0.0352561056732871,0.03422903180738601,0.034552067381317,0.07338370911050421,0.49371927908246854,2003-11-20
0.03491177444533802,0.03482847096835506,0.03455502258650395,0.03488705972434916,0.09190109365240715,0.5417804478427088,2003-11-21
0.032783007710866174,0.035826285279863174,0.033763330694360355,0.033690658499234305,0.09476687935532069,0.44784270890223915,2003-11-24
0.032593784001135356,0.03359308182077356,0.03222651702137566,0.03335566615620214,0.09103156038357439,0.5046422719825231,2003-11-25
